//直播源本地路径：clan://localhost/ITVBox/tv/tvonline.txt
//直播源在线路径：http://itv.22m.top/ITVBox/tv/tvonline.txt
//diyp专用版epg：http://diyp1.112114.xyz/

//北京联通组播IP端口：coolcat.synology.me:4022
//河北联通组播IP端口：60.7.56.33:4000     //河北电信组播IP端口：www.biaowen.net:4022
//云南电信组播IP端口：enlen.vip:4022
//四川电信组播IP端口：wouu.net:9977
//湖南电信组播IP端口：113.218.186.181:5060
//湖北电信组播IP端口：www.hiliu.myds.me:8088
//贵州电信组播IP端口：www.qhjx.top:18000
//天津联通组播IP端口：ha.xushining.com:50000
//河南联通组播IP端口：ik6.iptv8.net:8888
//台湾频道┃4GTV域名端口：http://A/ku9/js/ku9litv.js?id=
//港澳频道token：631170156112507
//斗鱼1线：http://zzy789.xyz/douyu1.php?id= 斗鱼2线：http://159.75.85.63:35455/douyu/ 

🥭芒果独播,#genre#
天津文艺,http://ha.xushining.com:50000/udp/225.1.1.131:5002$天津联通组播
天津影视,http://ha.xushining.com:50000/udp/225.1.1.149:5002$天津联通组播
天津都市,http://ha.xushining.com:50000/udp/225.1.1.128:5002$天津联通组播
天津体育,http://ha.xushining.com:50000/udp/225.1.1.122:5002$天津联通组播
天津科教,http://ha.xushining.com:50000/udp/225.1.1.129:5002$天津联通组播
天津少儿,http://ha.xushining.com:50000/udp/225.1.1.125:5002$天津联通组播
天津购物,http://ha.xushining.com:50000/udp/225.1.1.151:5002$天津联通组播
天津IPTV,http://ha.xushining.com:50000/udp/225.1.2.123:5002$天津联通组播
河东卫视,http://ha.xushining.com:50000/udp/225.1.2.2:5002$天津联通组播
河西卫视,http://ha.xushining.com:50000/udp/225.1.2.4:5002$天津联通组播
蓟州卫视,http://ha.xushining.com:50000/udp/225.1.1.82:5002$天津联通组播
静海卫视,http://ha.xushining.com:50000/udp/225.1.1.110:5002$天津联通组播
滨海1,http://ha.xushining.com:50000/udp/225.1.2.7:5002$天津联通组播
滨海2,http://ha.xushining.com:50000/udp/225.1.2.8:5002$天津联通组播
4K私享家,http://ha.xushining.com:50000/udp/225.1.1.156:5002$天津联通组播
4K影视,http://ha.xushining.com:50000/udp/225.1.2.190:5002$天津联通组播
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$天津联通组播
CHC高清电影,http://ha.xushining.com:50000/udp/225.1.1.214:5002$天津联通组播
CHC家庭影院,http://ha.xushining.com:50000/udp/225.1.1.213:5002$天津联通组播
动漫秀场,http://ha.xushining.com:50000/udp/225.1.1.134:5002$天津联通组播
哈哈炫动,http://ha.xushining.com:50000/udp/225.1.1.62:5002$天津联通组播
欢乐动漫,http://ha.xushining.com:50000/udp/225.1.1.132:5002$天津联通组播
都市剧场,http://ha.xushining.com:50000/udp/225.1.1.146:5002$天津联通组播
欢笑剧场4K,http://ha.xushining.com:50000/udp/225.1.1.139:5002$天津联通组播
法制天地,http://ha.xushining.com:50000/udp/225.1.1.237:5002$天津联通组播
环球旅游,http://ha.xushining.com:50000/udp/225.1.2.200:5002$天津联通组播
环球奇观,http://ha.xushining.com:50000/udp/225.1.1.197:5002$天津联通组播

🍁河北频道,#genre#
//河北联通组播IP端口：60.7.56.33:4000
河北卫视,http://60.7.56.33:4000/rtp/239.253.92.154:6011$河北联通组播
河北都市,http://60.7.56.33:4000/rtp/239.253.92.172:6002$河北联通组播
河北公共,http://60.7.56.33:4000/rtp/239.253.92.175:6005$河北联通组播
河北农民,http://60.7.56.33:4000/rtp/239.253.92.176:6006$河北联通组播
河北影视剧,http://60.7.56.33:4000/rtp/239.253.92.173:6003$河北联通组播
河北少儿科教,http://60.7.56.33:4000/rtp/239.253.92.174:6004$河北联通组播
河北经济生活,http://60.7.56.33:4000/rtp/239.253.92.171:6001$河北联通组播
石家庄新闻,http://60.7.56.33:4000/rtp/239.253.92.149:6035$河北联通组播
石家庄娱乐,http://60.7.56.33:4000/rtp/239.253.92.93:8120$河北联通组播
石家庄生活,http://60.7.56.33:4000/rtp/239.253.92.94:8121$河北联通组播
石家庄都市,http://60.7.56.33:4000/rtp/239.253.92.95:8122$河北联通组播
睛彩河北,http://60.7.56.33:4000/rtp/239.253.92.104:6221$河北联通组播
三河电视,http://60.7.56.33:4000/rtp/239.253.93.143:6311$河北联通组播
4K频道,http://60.7.56.33:4000/rtp/239.253.92.114:6187$河北联通组播

//河北电信组播IP端口：www.biaowen.net:4022
河北卫视,http://www.biaowen.net:4022/rtp/239.254.200.174:6000$河北电信组播
河北都市,http://www.biaowen.net:4022/rtp/239.254.200.19:6000$河北电信组播
河北公共,http://www.biaowen.net:4022/rtp/239.254.200.22:6000$河北电信组播
河北农民,http://www.biaowen.net:4022/rtp/239.254.200.23:6000$河北电信组播
河北影视剧,http://www.biaowen.net:4022/rtp/239.254.200.20:6000$河北电信组播
河北少儿科教,http://www.biaowen.net:4022/rtp/239.254.200.21:6000$河北电信组播
河北经济生活,http://www.biaowen.net:4022/rtp/239.254.200.18:6000$河北电信组播
石家庄新闻,http://www.biaowen.net:4022/rtp/239.254.200.157:6000$河北电信组播
石家庄娱乐,http://www.biaowen.net:4022/rtp/239.254.200.29:6000$河北电信组播
石家庄生活,http://www.biaowen.net:4022/rtp/239.254.200.30:6000$河北电信组播
石家庄都市,http://www.biaowen.net:4022/rtp/239.254.200.31:6000$河北电信组播
三河电视,http://www.biaowen.net:4022/rtp/239.254.201.113:5315$河北电信组播

🌽河南频道,#genre#
河南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.98:1127$河南联通组播
河南都市频道,http://ik6.iptv8.net:8888/rtp/225.1.4.52:1081$河南联通组播
河南民生频道,http://ik6.iptv8.net:8888/rtp/225.1.4.53:1082$河南联通组播
河南法治频道,http://ik6.iptv8.net:8888/rtp/225.1.4.54:1083$河南联通组播
河南电视剧频道,http://ik6.iptv8.net:8888/rtp/225.1.4.55:1084$河南联通组播
河南新闻频道,http://ik6.iptv8.net:8888/rtp/225.1.4.56:1085$河南联通组播
河南欢腾购物,http://ik6.iptv8.net:8888/rtp/225.1.4.57:1086$河南联通组播
河南公共频道,http://ik6.iptv8.net:8888/rtp/225.1.4.58:1087$河南联通组播
河南乡村频道,http://ik6.iptv8.net:8888/rtp/225.1.4.120:1149$河南联通组播
河南收藏天下,http://ik6.iptv8.net:8888/rtp/225.1.4.100:1129$河南联通组播
河南戏曲频道,http://ik6.iptv8.net:8888/rtp/225.1.4.99:1128$河南联通组播
河南中华功夫,http://ik6.iptv8.net:8888/rtp/225.1.4.101:1130$河南联通组播
河南移动电视,http://ik6.iptv8.net:8888/rtp/225.1.5.40:1350$河南联通组播

🌶湖南频道,#genre#
//湖南电信组播IP端口：113.218.186.181:5060
欢笑剧场4K,http://113.218.186.181:5060/udp/239.76.246.130:1234
湖南卫视,http://113.218.186.181:5060/udp/239.76.245.115:1234
湖南经视,http://113.218.186.181:5060/udp/239.76.245.116:1234
湖南爱晚,http://113.218.186.181:5060/udp/239.76.245.123:1234
湖南都市,http://113.218.186.181:5060/udp/239.76.245.117:1234
湖南娱乐,http://113.218.186.181:5060/udp/239.76.245.121:1234
湖南教育,http://113.218.186.181:5060/udp/239.76.245.233:1234
湖南国际,http://113.218.186.181:5060/udp/239.76.245.124:1234
湖南电影,http://113.218.186.181:5060/udp/239.76.245.119:1234
湖南电视剧,http://113.218.186.181:5060/udp/239.76.245.118:1234
长沙女姓,http://113.218.186.181:5060/udp/239.76.245.23:1234
长沙影视,http://113.218.186.181:5060/udp/239.76.245.204:1234
长沙政法,http://113.218.186.181:5060/udp/239.76.246.122:1234
长沙新闻,http://113.218.186.181:5060/udp/239.76.246.121:1234
芒果乐搜,http://113.218.186.181:5060/udp/239.76.245.200:1234
芒果乐活,http://113.218.186.181:5060/udp/239.76.245.201:1234
IPTV4k,http://113.218.186.181:5060/udp/239.76.245.35:1234
IPTV精选热播,http://113.218.186.181:5060/udp/239.76.254.110:9000
IPTV综艺纪实,http://113.218.186.181:5060/udp/239.76.254.111:9000
IPTV高清院线,http://113.218.186.181:5060/udp/239.76.245.217:1234
IPTV抗战剧场,http://113.218.186.181:5060/udp/239.76.245.218:1234
IPTV古装剧场,http://113.218.186.181:5060/udp/239.76.245.219:1234
IPTV经典剧场,http://113.218.186.181:5060/udp/239.76.245.221:1234
IPTV家庭剧场,http://113.218.186.181:5060/udp/239.76.245.220:1234
IPTV故事频道,http://113.218.186.181:5060/udp/239.76.246.41:1234
IPTV戏剧频道,http://113.218.186.181:5060/udp/239.76.246.40:1234
IPTV健康之路,http://113.218.186.181:5060/udp/239.76.246.42:1234
IPTV芒果互娱,http://113.218.186.181:5060/udp/239.76.246.126:1234
IPTV芒果热播,http://113.218.186.181:5060/udp/239.76.245.215:1234

🍜湖北频道,#genre#
//湖北电信组播IP端口：www.hiliu.myds.me:8088
湖北公共新闻,http://www.hiliu.myds.me:8088/rtp/239.69.1.40:9880$湖北电信组播
湖北经视,http://www.hiliu.myds.me:8088/rtp/239.69.1.41:9886$湖北电信组播
湖北综合,http://www.hiliu.myds.me:8088/rtp/239.69.1.42:9892$湖北电信组播
湖北垄上,http://www.hiliu.myds.me:8088/rtp/239.69.1.43:9898$湖北电信组播
湖北影视,http://www.hiliu.myds.me:8088/rtp/239.69.1.204:10866$湖北电信组播
湖北生活,http://www.hiliu.myds.me:8088/rtp/239.69.1.205:10872$湖北电信组播
湖北教育,http://www.hiliu.myds.me:8088/rtp/239.69.1.206:10878$湖北电信组播
武汉新闻综合,http://www.hiliu.myds.me:8088/rtp/239.69.1.145:10506$湖北电信组播
武汉电视剧,http://www.hiliu.myds.me:8088/rtp/239.69.1.146:10512$湖北电信组播
武汉科技生活,http://www.hiliu.myds.me:8088/rtp/239.69.1.251:11148$湖北电信组播
武汉经济,http://www.hiliu.myds.me:8088/rtp/239.69.1.35:9850$湖北电信组播
武汉文体,http://www.hiliu.myds.me:8088/rtp/239.69.1.147:10518$湖北电信组播
武汉外语,http://www.hiliu.myds.me:8088/rtp/239.69.1.36:9856$湖北电信组播
武汉教育,http://www.hiliu.myds.me:8088/rtp/239.69.1.60:9994$湖北电信组播
蔡甸综合,http://www.hiliu.myds.me:8088/rtp/239.69.1.245:11112$湖北电信组播
阳新综合,http://www.hiliu.myds.me:8088/rtp/239.69.1.34:9844$湖北电信组播
房县综合,http://www.hiliu.myds.me:8088/rtp/239.69.1.192:10794$湖北电信组播
BestTV测试1-4K,http://www.hiliu.myds.me:8088/rtp/239.69.1.26:9796$湖北电信组播
BestTV测试2-4K,http://www.hiliu.myds.me:8088/rtp/239.69.1.27:9802$湖北电信组播
BestTV测试3-4K,http://www.hiliu.myds.me:8088/rtp/239.69.1.25:9790$湖北电信组播
爱上4K,http://www.hiliu.myds.me:8088/rtp/239.69.1.141:10482$湖北电信组播

🍄云南频道,#genre#
云南卫视,http://enlen.vip:4022/udp/239.200.200.145:8840
云南娱乐,http://enlen.vip:4022/udp/239.200.200.13:8848
云南影视,http://enlen.vip:4022/udp/239.200.200.15:8856
云南少儿,http://enlen.vip:4022/udp/239.200.200.32:8864
云南4K,http://enlen.vip:4022/udp/239.200.200.178:8884

🏕贵州频道,#genre#
生态贵州,http://www.qhjx.top:18000/udp/238.255.2.60:5999$贵州电信组播
贵州卫视,http://www.qhjx.top:18000/udp/238.255.2.1:5999$贵州电信组播
贵州卫视2,http://www.qhjx.top:18000/udp/238.255.2.2:5999$贵州电信组播
贵州卫视3,http://www.qhjx.top:18000/udp/238.255.2.3:5999$贵州电信组播
贵州卫视4,http://www.qhjx.top:18000/udp/238.255.2.4:5999$贵州电信组播
贵州卫视5,http://www.qhjx.top:18000/udp/238.255.2.5:5999$贵州电信组播
贵州卫视6,http://www.qhjx.top:18000/udp/238.255.2.6:5999$贵州电信组播
贵州卫视7,http://www.qhjx.top:18000/udp/238.255.2.9:5999$贵州电信组播
贵阳都市1,http://www.qhjx.top:18000/udp/238.255.2.19:5999$贵州电信组播
贵阳都市2,http://www.qhjx.top:18000/udp/238.255.2.20:5999$贵州电信组播
贵阳都市3,http://www.qhjx.top:18000/udp/238.255.2.22:5999$贵州电信组播
遵义都市,http://www.qhjx.top:18000/udp/238.255.2.154:5999$贵州电信组播
遵义公共,http://www.qhjx.top:18000/udp/238.255.2.152:5999$贵州电信组播
遵义综合,http://www.qhjx.top:18000/udp/238.255.2.153:5999$贵州电信组播
安顺新闻,http://www.qhjx.top:18000/udp/238.255.2.157:5999$贵州电信组播
安顺公共,http://www.qhjx.top:18000/udp/238.255.2.158:5999$贵州电信组播
毕节卫视1,http://www.qhjx.top:18000/udp/238.255.2.131:5999$贵州电信组播
毕节卫视2,http://www.qhjx.top:18000/udp/238.255.2.132:5999$贵州电信组播
铜仁卫视1,http://www.qhjx.top:18000/udp/238.255.2.31:5999$贵州电信组播
铜仁卫视2,http://www.qhjx.top:18000/udp/238.255.2.87:5999$贵州电信组播
六盘水卫视1,http://www.qhjx.top:18000/udp/238.255.2.115:5999$贵州电信组播
六盘水卫视2,http://www.qhjx.top:18000/udp/238.255.2.116:5999$贵州电信组播

🍲四川频道,#genre#
//四川电信组播IP端口：wouu.net:9977
绚影4K超清,http://wouu.net:9977/udp/239.93.42.33:5140$四川电信组播
乐享4K超清,http://wouu.net:9977/udp/239.93.0.43:5140$四川电信组播
爱上4K超清,http://wouu.net:9977/udp/239.93.0.97:5140$四川电信组播
四川卫视,http://wouu.net:9977/udp/239.93.0.169:5140$四川电信组播
四川乡村,http://wouu.net:9977/udp/239.93.0.52:5140$四川电信组播
四川经济,http://wouu.net:9977/udp/239.93.1.101:5140$四川电信组播
四川科教,http://wouu.net:9977/udp/239.93.42.44:5140$四川电信组播
四川新闻,http://wouu.net:9977/udp/239.93.0.47:5140$四川电信组播
峨眉电影,http://wouu.net:9977/udp/239.93.0.252:5140$四川电信组播
四川影视文艺,http://wouu.net:9977/udp/239.93.0.166:5140$四川电信组播
四川文化旅游,http://wouu.net:9977/udp/239.93.1.102:5140$四川电信组播
四川星空购物,http://wouu.net:9977/udp/239.93.1.144:5140$四川电信组播
SCTV-7,http://wouu.net:9977/udp/239.93.0.219:5140$四川电信组播
成都新闻综合,http://wouu.net:9977/udp/239.93.0.16:5140$四川电信组播
成都经济资讯,http://wouu.net:9977/udp/239.93.0.17:1239$四川电信组播
成都都市生活,http://wouu.net:9977/udp/239.93.0.18:1238$四川电信组播
成都影视文艺,http://wouu.net:9977/udp/239.93.0.19:1250$四川电信组播
成都公共,http://wouu.net:9977/udp/239.93.1.231:5140$四川电信组播
成都少儿,http://wouu.net:9977/udp/239.93.0.21:1251$四川电信组播
经典电影,http://wouu.net:9977/udp/239.93.0.57:9024$四川电信组播
华语影院,http://wouu.net:9977/udp/239.93.0.138:5140$四川电信组播
星光院线,http://wouu.net:9977/udp/239.93.0.139:5140$四川电信组播
全球大片,http://wouu.net:9977/udp/239.93.0.105:5140$四川电信组播
热播剧场,http://wouu.net:9977/udp/239.93.0.56:9020$四川电信组播
热门剧场,http://wouu.net:9977/udp/239.93.0.140:5140$四川电信组播
港剧风云,http://wouu.net:9977/udp/239.93.0.143:5140$四川电信组播
谍战剧场,http://wouu.net:9977/udp/239.93.0.95:5140$四川电信组播
热血剧场,http://wouu.net:9977/udp/239.93.1.198:5140$四川电信组播
红色经典,http://wouu.net:9977/udp/239.93.1.176:5140$四川电信组播
音乐现场,http://wouu.net:9977/udp/239.93.0.198:9044$四川电信组播
都市剧场,http://wouu.net:9977/udp/239.93.42.30:5140$四川电信组播
生活时尚,http://wouu.net:9977/udp/239.93.42.29:5140$四川电信组播
爱宠宠物,http://wouu.net:9977/udp/239.93.42.32:5140$四川电信组播
环球旅游,http://wouu.net:9977/udp/239.93.42.31:5140$四川电信组播
来钓鱼吧,http://wouu.net:9977/udp/239.93.42.8:5140$四川电信组播
麻辣体育,http://wouu.net:9977/udp/239.93.42.2:5140$四川电信组播
求索纪录,http://wouu.net:9977/udp/239.93.42.24:5140$四川电信组播

⛔福利彩蛋,#genre# 
苍井空_无码,https://video32.bpzy1.com/video/20220601/1944fea4bf41e7cc2ab45144611c739f/index.m3u8
水端麻美_美丽的邻居夫人,https://video.zmwbf.com/20230601/YzEyMGFiOT/215434/720/hls/encrypt/index.m3u8
水端麻美_妻子怀孕岳母被中出,https://play4.laoyacdn.com/20231202/8f2oey4K/index.m3u8
东条夏,https://video.zmwbf.com/20230325/NjJhZWFmNG/162721/1280/hls/encrypt/index.m3u8
东条夏-和妹妹欲望释出,https://lsbbf2.com/20240725/jcFJIOl3/index.m3u8
我被姐姐的同学改造,https://video.zmwbf.com/20221209/M2Q1N2NiOG/202002/1280/hls/encrypt/index.m3u8
时隔十年姐弟洗澡,https://video.zmwbf.com/20231106/ZWRjZjNiZT/093407/720/hls/encrypt/index.m3u8
